date,bases,open_access_bases,bytes,open_access_bytes
"03/12/2016",4787741552292858,2891677001673289,2983423505821363,1904843850957283
"03/13/2016",4788302078714406,2891858209170883,2983616707423768,1904942223233807
"03/14/2016",4791206670498869,2894292525039910,2985274379194485,1906477392995768
"03/15/2016",4794773990144906,2897570672850146,2987489306830638,1908523158847519
"03/16/2016",4799666790566328,2899733096153949,2990055554390271,1909805399918898
"03/17/2016",4805036658267028,2904143109013069,2992757148100145,1912262505567182
"03/18/2016",4807985374639760,2906843615464991,2994460215540986,1913901351970335
"03/19/2016",4808547287845389,2907405528670620,2994782064446929,1914223200876278
"03/20/2016",4809217251481572,2908070120671697,2995198251426956,1914636977537981
"03/21/2016",4811546411938416,2910399281128541,2996540861948605,1915979588059630
"03/22/2016",4814705596378108,2913558465568233,2998479643100584,1917918369211609
"03/23/2016",4816057054041302,2914909923231427,2999296617526225,1918735343637250
"03/24/2016",4817935393750620,2916788262940745,3000304975293019,1919743701404044
"03/25/2016",4841127306991496,2919211624934647,3013117384619795,1921255949681946
"03/26/2016",4848161825717518,2926246143660669,3016017092190268,1924155657252419
"03/27/2016",4848437781750621,2926522099693772,3016208250288146,1924346815350297
"03/28/2016",4851600982264945,2929685300208096,3018176990834480,1926315555896631
"03/29/2016",4861919586902999,2940003904846150,3024972836533295,1933111401595446
"03/30/2016",4863630041801209,2941544557038022,3025964739449856,1934016854927341
"03/31/2016",4870537062534171,2944379364861984,3029703118961324,1935658291927204
"04/01/2016",4876961599921228,2947129907306641,3033037767382201,1937294740438577
"04/02/2016",4892551232003044,2962719539388457,3038264370864338,1942521343920714
"04/03/2016",4893639467497597,2963807774883010,3038850955458029,1943107928514405
"04/04/2016",4894152681110343,2964305172540034,3039171987706869,1943421135069430
"04/05/2016",4895849846431014,2965797170226870,3040161977240429,1944340575878567
"04/06/2016",4906151505076031,2967034054250278,3044847316325695,1944961805328520
"04/07/2016",4909284058363793,2970166607538040,3046608647604333,1946723136607158
"04/08/2016",4914239993615934,2975122542790181,3049557186710772,1949671675713597
"04/09/2016",4940314186319586,3000680439978811,3062887696711001,1962764467066299
"04/10/2016",4942592429924102,3002958683583327,3064160217708582,1964036988063880
"04/11/2016",4950708983984399,3003590823044683,3068544884783702,1964405601443434
"04/12/2016",4984804796371939,3005001140241889,3084270338271265,1965283560286730
"04/13/2016",5023877899232546,3031978677326483,3102643533073754,1978807262368982
"04/14/2016",5028491495090409,3033566567017568,3105532477025018,1979717892081862
"04/15/2016",5037531209998937,3036753787842094,3110533481195894,1982250011739729
"04/16/2016",5041891587399301,3038671627003500,3112776240657629,1983439657706006
"04/17/2016",5043401268020705,3040181307624904,3113627070683845,1984290487732222
"04/18/2016",5045467147687880,3042237271829067,3114973349647608,1985633775321449
"04/19/2016",5051204097298434,3045324483688637,3118035120883691,1987489997500324
"04/20/2016",5053974307610200,3048061766496366,3119822532510611,1989267298917168
"04/21/2016",5056846203716212,3050561164898656,3121436680016896,1990699979268154
"04/22/2016",5057901863450676,3051552088831804,3122024585671462,1991260527260424
"04/23/2016",5060066950092077,3052717459628325,3123181391338372,1991978944426510
"04/24/2016",5062171998239857,3053785124113001,3124181310666467,1992495376377475
"04/25/2016",5067098364085823,3058126963110459,3127269492566409,1995315668726423
"04/26/2016",5070196364946003,3061224963970639,3129044568551118,1997090744711132
"04/27/2016",5076834797915505,3066031050965537,3131548342165073,1999136558314002
"04/28/2016",5078293944348819,3067462591492664,3132376644989027,1999956849804631
"04/29/2016",5079241137675522,3068409784819367,3132916510243548,2000496715059152
"04/30/2016",5082022275496413,3071190922640258,3134438294433781,2002018499249385
"05/01/2016",5088745124194429,3077913771338274,3139013653627940,2006593858443544
"05/02/2016",5092317139502490,3081485786646335,3141169290988744,2008749495804348
"05/03/2016",5097535878381285,3084302133014804,3143934989723369,2010376080862084
"05/04/2016",5127286139138436,3098691192020046,3161055460288673,2019860477130251
"05/05/2016",5136311436577616,3102833181643877,3165767658230505,2022623387619916
"05/06/2016",5141925996701218,3108439144735891,3169495899276048,2026348557028495
"05/07/2016",5143781403826052,3110294551860725,3170589587326439,2027442245078886
"05/08/2016",5144229673890965,3110734599282566,3170855006716078,2027703435376571
"05/09/2016",5147195161273794,3113700086665395,3172480010298052,2029328438958545
"05/10/2016",5154230489044403,3120680020778916,3177783794135980,2034602455939366
"05/11/2016",5174272653751453,3137367912802089,3186243195838366,2041213513249508
"05/12/2016",5179299147814588,3140863637734048,3189086180794150,2043235952530047
"05/13/2016",5182981923168541,3144546413088001,3191135645604711,2045285417340608
"05/14/2016",5186372396475221,3147861778120301,3193265000961155,2047379256432379
"05/15/2016",5191120481538566,3151157090701670,3195616685269028,2049412357171998
"05/16/2016",5198755468141451,3153898281958535,3201167356299563,2051207680856569
"05/17/2016",5205489660576901,3158137973184370,3205243130806328,2053815181380301
"05/18/2016",5211733254428567,3164381567036036,3208755102734054,2057327153308027
"05/19/2016",5217966546215087,3167323053152792,3214354891851029,2060759287740232
"05/20/2016",5221164165291118,3170026520941909,3216294114148579,2062474567940146
"05/21/2016",5221933396225346,3170795751876137,3216861156965507,2063041610757074
"05/22/2016",5222897516870526,3171759872521317,3217490127751354,2063670581542921
"05/23/2016",5243447284219095,3173026961712768,3226847830141667,2064452976392085
"05/24/2016",5260082009095272,3189268463538951,3238243327168952,2075656021298733
"05/25/2016",5270970631851207,3200157086294886,3242360731130772,2079773425260553
"05/26/2016",5281954912814462,3209517078408845,3247906836411235,2084615594921059
"05/27/2016",5283813903869884,3210992416450060,3249079287367707,2085580024776822
"05/28/2016",5285163578205928,3211689159233509,3249928406174165,2085935594066755
"05/29/2016",5286880246518588,3212640239932749,3251123835257295,2086535725527147
"05/30/2016",5288858598241635,3214618591655796,3252376559272651,2087788449542503
"05/31/2016",5291104247836257,3216864241250418,3253786659530643,2089198549800495
"06/01/2016",5303305905460707,3229065898874868,3260649862102366,2096061752372218
"06/02/2016",5311897378468888,3237657371883049,3264378447542048,2099790337811900
"06/03/2016",5317374404862521,3243134398276682,3267490637452717,2102902527722569
"06/04/2016",5319054027457504,3244814020871665,3268553828627088,2103965718896940
"06/05/2016",5320093147351343,3245853140765504,3269559691093861,2104971581363713
"06/06/2016",5322830353034050,3247811660054493,3271106667954809,2106196038223551
"06/07/2016",5324534683935465,3249417181848714,3272079315999783,2107127252077566
"06/08/2016",5334265739734242,3254111379593557,3276743084281568,2109224573343091
"06/09/2016",5336724212246096,3256567936725291,3278105921033425,2110586086472178
"06/10/2016",5345172165961559,3259108831331646,3282530940367878,2112236764082530
"06/11/2016",5348548558583010,3262485223953097,3286210914568012,2115916738282664
"06/12/2016",5349677118280409,3263613783650496,3286771291187006,2116477114901658
"06/13/2016",5352713967950724,3266650633320811,3288801597238029,2118507420952681
"06/14/2016",5360644436509593,3268291457062764,3292541922463774,2119559479896962
"06/15/2016",5376570427309668,3281829245387639,3298656078104275,2124113068564808
"06/16/2016",5379213777210012,3284472595287983,3300584374450898,2126041364911431
"06/17/2016",5381286677590386,3286545495668357,3301928504194988,2127385494655521
"06/18/2016",5386618051175662,3291876869253633,3305247752134452,2130704742594985
"06/19/2016",5387193454256176,3292452272334147,3305510251877245,2130967242337778
"06/20/2016",5388634236364424,3293893054442395,3306298881750280,2131755872210813
"06/21/2016",5393163574050824,3295329604782185,3308677158138890,2132567095399893
"06/22/2016",5395617335640135,3297783366371496,3310042116937193,2133932054198196
"06/23/2016",5432708084782469,3334874115513830,3329357158095863,2153247095356866
"06/24/2016",5434129297028001,3336295327759362,3330307903193591,2154197840454594
"06/25/2016",5435610054104504,3337776084835865,3331275077464959,2155165014725962
"06/26/2016",5440475505572116,3342641536303477,3334322958386209,2158212895647212
"06/27/2016",5445128965322016,3347272053792277,3337382287753375,2161261862584587
"06/28/2016",5452738161396695,3354881249866956,3342373415371727,2166252990202939
"06/29/2016",5455877164654131,3358020253124392,3344362417264171,2168241992095383
"06/30/2016",5463831614269074,3365974702739335,3348219793075384,2172099367906596
"07/01/2016",5474660687402749,3376803775873010,3355279580801316,2179159155632528
"07/02/2016",5477372460722534,3379515549192795,3357121482794254,2181001057625466
"07/03/2016",5479096684124901,3381239772595162,3358349601253828,2182229176085040
"07/04/2016",5480338966120208,3382482054590469,3359142253980366,2183021828811578
"07/05/2016",5485600527587629,3387743616057890,3362195615666430,2186075190497642
"07/06/2016",5489663872979564,3391806961449825,3364914439401779,2188794014232991
"07/07/2016",5492517572756468,3394660661226729,3366432372335773,2190311947166985
"07/08/2016",5504180422391974,3397602355085293,3373084179616493,2192180748551647
"07/09/2016",5507292467288686,3398664999637375,3374756453934734,2192718790544256
"07/10/2016",5510172333948342,3401544866297031,3376970140725894,2194932477335416
"07/11/2016",5518052498751254,3403891954926855,3380871248379542,2195952969700798
"07/12/2016",5533331896157481,3409143962244858,3388977686421655,2198809493476086
"07/13/2016",5549068229306943,3416304538118228,3397526079521088,2203098920849599
"07/14/2016",5558183378156015,3422354903904708,3403099867044432,2207145145592527
"07/15/2016",5564555820444275,3428695187217276,3407157181335520,2211184819024221
"07/16/2016",5570497083980992,3434636450753993,3412087329574192,2216114967262893
"07/17/2016",5573721316709763,3437106713676664,3414696930515344,2218116246867019
"07/18/2016",5582839247482924,3443597391178113,3419728650843136,2221929421557014
"07/19/2016",5584314410953352,3445072554648541,3420671739080875,2222872509794753
"07/20/2016",5592681496960519,3453024610558478,3425485139525600,2227344200631709
"07/21/2016",5595152979025809,3455496092623768,3427002943156522,2228862004262631
"07/22/2016",5598361506765274,3458704620363233,3428978751589715,2230837812695824
"07/23/2016",5601430944876849,3461483394777856,3430717623512624,2232432795857136
"07/24/2016",5604428385811930,3464480835712937,3432301834802745,2234017007147257
"07/25/2016",5607569014924193,3467621464825200,3435146684400164,2236861856744676
"07/26/2016",5611063496359432,3471098581920247,3437555631956764,2239261713098525
"07/27/2016",5615070990198025,3474800040340846,3442625319347693,2244170714410868
"07/28/2016",5641982819544436,3481975178544097,3454552045259491,2248557140212716
"07/29/2016",5651395731081169,3484892487897130,3458391172446721,2250271676514893
"07/30/2016",5655337001177952,3488833757993913,3460798783197193,2252679287265365
"07/31/2016",5657061587523746,3490558344339707,3461858294624204,2253738798692376
"08/01/2016",5667267970018799,3496516142325631,3467486352736572,2257265895755178
"08/02/2016",5670316674161869,3499563876165501,3469444655752246,2259223726465756
"08/03/2016",5673533032100915,3502780234104547,3471383081018047,2261162151731557
"08/04/2016",5675337181060311,3504533687185967,3472331380790073,2262082764808001
"08/05/2016",5680532522127844,3508725878939821,3474666187024749,2263706002844812
"08/06/2016",5683234619367219,3509645346185459,3476517076861864,2264230234460654
"08/07/2016",5685924636636771,3512335363455011,3478270976609251,2265984134208041
"08/08/2016",5687831347953051,3514242074771291,3479347256632457,2267060414231247
"08/09/2016",5706953907397286,3518821517743678,3490341540586501,2270301740528021
"08/10/2016",5785996025774947,3536825129470462,3529019938923178,2279883964010103
"08/11/2016",5788801821893433,3539630925588948,3530306020995137,2281170046082062
"08/12/2016",5798872643581608,3549701747277123,3536732035329663,2287596060416588
"08/13/2016",5804939632124612,3555768735820127,3540535473566711,2291399498653636
"08/14/2016",5807364145257154,3558193248952669,3542259460052781,2293123485139706
"08/15/2016",5810188883042299,3560706234917084,3543842360475178,2294520531780593
"08/16/2016",5816390110448586,3566901687453037,3546829918779124,2297505575542860
"08/17/2016",5821652158748527,3572163735752978,3549355458012390,2300031114776126
"08/18/2016",5822869275241997,3573380852246448,3550086691285573,2300762348049309
"08/19/2016",5825994024646677,3576505601651128,3551843439869233,2302519096632969
"08/20/2016",5828621174579697,3579132751584148,3553300907975583,2303976564739319
"08/21/2016",5829203644022046,3579715221026497,3553621029242623,2304296686006359
"08/22/2016",5830593424299241,3581105001303692,3554330610559408,2305006267323144
"08/23/2016",5838389750916528,3583922000669097,3559403395473564,2306782535309091
"08/24/2016",5844539637162513,3590071886915082,3563289588568999,2310668728404526
"08/25/2016",5848964633841317,3594496883593886,3566223889260872,2313603029096399
"08/26/2016",5854438268494940,3599970518247509,3569640584305582,2317019724141109
